Date,CE16OV,IPMAN,M1SL,M1V,RSAFS,UMCSENT,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2003-03-06,137466.09677419355,93.59316774193549,1241.2096774193549,9.03516129032258,296208.06451612903,78.95483870967742,5.916129032258064,27.775419,32.52401154797029,1.4191981072020377,1.2832276481805536
2003-03-13,137511.03225806452,93.42582258064516,1243.6032258064515,9.007387096774194,296044.3548387097,80.8516129032258,5.938709677419355,27.691877,32.22475277971931,1.3547274611946454,1.2443978424443998
2003-03-20,137555.96774193548,93.25847741935483,1245.9967741935484,8.979612903225807,295880.6451612903,82.7483870967742,5.961290322580646,29.742634,31.92549401146829,0.6523850520481004,0.8213864256781482
2003-03-27,137600.90322580645,93.0911322580645,1248.390322580645,8.95183870967742,295716.93548387097,84.64516129032258,5.983870967741936,28.840506,31.626235243217366,0.8325628339793671,0.929905088102594
2003-04-03,137627.06666666668,92.97807999999999,1251.3533333333332,8.932,295654.0,86.40666666666667,6.006666666666667,29.385973,31.548251220315777,0.6462338317125162,0.8176816281390694
2003-04-10,137606.3,93.00076,1255.74,8.932,295843.0,87.83,6.03,29.092257,32.02345406078776,0.8760383794739925,0.9560898262799663
2003-04-17,137585.53333333333,93.02344,1260.1266666666668,8.932,296032.0,89.25333333333333,6.053333333333333,29.959433,32.49865690125965,0.7588904960839811,0.8855332267088349
2003-04-24,137564.76666666666,93.04612,1264.5133333333333,8.932,296221.0,90.67666666666666,6.076666666666666,30.330084,32.97385974173153,0.7901376019586692,0.9043529396490784
2003-05-01,137544.0,93.0688,1268.9,8.932,296410.0,92.1,6.1,31.490973,33.44906258220347,0.5852085645846774,0.780926927910082
2003-05-08,137599.5483870968,93.17644193548387,1271.541935483871,8.932,297136.1935483871,91.55806451612902,6.14516129032258,31.581902,33.29934788805651,0.5132880804004857,0.7376101845195773
2003-05-15,137655.09677419355,93.28408387096775,1274.183870967742,8.932,297862.3870967742,91.01612903225806,6.190322580645161,32.281223,33.149633193909715,0.25953924052684096,0.584780660259215
2003-05-22,137710.64516129033,93.39172580645162,1276.8258064516128,8.932,298588.5806451613,90.47419354838709,6.235483870967742,32.092415,32.99991849976276,0.27122294366844113,0.5918175980186909
2003-05-29,137766.1935483871,93.49936774193549,1279.467741935484,8.932,299314.77419354836,89.93225806451613,6.280645161290322,33.386173,32.85020380561594,-0.16018356144571372,0.33198724382967176
2003-06-05,137747.86666666667,93.5827,1281.5333333333333,8.933333333333334,300042.13333333336,89.86,6.286666666666666,34.351242,33.14361457985686,-0.36092011086632136,0.21108631137656325
2003-06-12,137674.13333333333,93.6478,1283.1666666666665,8.935666666666666,300770.36666666664,90.14,6.263333333333334,34.365223,33.76936945538862,-0.17808102382748087,0.3212078421873421
2003-06-19,137600.4,93.7129,1284.8,8.938,301498.6,90.42,6.24,33.994583,34.39512433092054,0.1197086279684258,0.5005625570159489
2003-06-26,137526.66666666666,93.778,1286.4333333333332,8.940333333333333,302226.8333333333,90.7,6.216666666666667,33.544353,35.02087920645238,0.4412851126439768,0.6942437623793183
2003-07-03,137478.83870967742,93.80582258064516,1288.1548387096773,8.942,303073.5806451613,90.79677419354839,6.193548387096774,33.930569,35.54925822751174,0.4837729631730385,0.719833625120899
2003-07-10,137495.7741935484,93.74045161290323,1290.0967741935483,8.942,304216.6129032258,90.43548387096774,6.170967741935484,34.394032,35.834197612390184,0.43041812716385475,0.6876987227176659
2003-07-17,137512.70967741936,93.67508064516129,1292.0387096774193,8.942,305359.6451612903,90.0741935483871,6.148387096774194,34.253586,36.119136997268576,0.5575518256128561,0.7642696448196009
2003-07-24,137529.64516129033,93.60970967741935,1293.9806451612903,8.942,306502.67741935485,89.71290322580646,6.125806451612903,34.478283,36.40407638214698,0.5755562927742502,0.7751134940060931
2003-07-31,137546.5806451613,93.54433870967742,1295.9225806451614,8.942,307645.70967741933,89.3516129032258,6.103225806451612,33.944618,36.68901576702542,0.820210215348285,0.922465271511913
